,Image,Accuracy,F1,Jaccard,Recall,Precision
465,pexels-photo-797408_0,0.7433815002441406,0.45601352061651423,0.29534813076769983,0.295660927374536,0.9964307170371417
466,pexels-photo-797770_0,0.9952621459960938,0.9952838786111364,0.9906120320188666,0.9926604253772041,0.997921235380117
467,pexels-photo-799965_0,0.9882011413574219,0.9892231842650825,0.9786761715006653,0.9907109507491957,0.9877398794862161
468,pexels-photo-800212_0,0.8746490478515625,0.6479235417648824,0.4792062888297198,0.970128661725543,0.48638301294940883
469,pexels-photo-802457_0,0.9140434265136719,0.9540681852927687,0.9121705371968475,0.9190015982909675,0.9919170255332135
470,pexels-photo-802522_0,0.983978271484375,0.9595990688547298,0.9223358420089128,0.9418595868424035,0.9780196078431372
471,pexels-photo-803968_cxuub1Q6aC_0,0.99725341796875,0.989537925021796,0.9792924935289042,0.9870423515088269,0.9920461498120794
472,pexels-photo-804430_0,0.9955215454101562,0.9901299749466145,0.9804528804528805,0.992901343854857,0.9873740337698486
473,pexels-photo-804607_0,0.9984130859375,0.9823174360282241,0.9652493526021217,0.9893826526243685,0.9753524098927998
474,pexels-photo-805178_0,0.7924652099609375,0.8842182325850636,0.7924652099609375,0.7924652099609375,1.0
475,pexels-photo-807843_0,0.9958000183105469,0.9912712569865619,0.9826935772894464,0.995525335201758,0.9870533811200404
476,pexels-photo-808908_0,0.9886093139648438,0.9795179235317519,0.9598580378028123,0.9690948328515004,0.9901676628437505
477,pexels-photo-808964_0,0.8210067749023438,0.8524047686452141,0.7427747566002982,0.75011902784698,0.9869900932400932
478,pexels-photo-811011_0,0.9948081970214844,0.9941001798989966,0.988269567240978,0.997555310023229,0.9906689015223514
479,pexels-photo-812745_0,0.9944381713867188,0.9933908723323239,0.9868685322117247,0.9953580901856764,0.9914314151284835
480,pexels-photo-813283_0,0.9741706848144531,0.9621171007357261,0.9269996657790045,0.9564076039198675,0.9678951752707297
481,pexels-photo-813544_0,0.9855690002441406,0.9849824338540323,0.9704092487719408,0.9883291111004892,0.9816583451364547
482,pexels-photo-813940_q7nmAaYz0A_0,0.9920196533203125,0.9946116082237367,0.9892809747549535,0.9909311134149721,0.9983195449844882
483,pexels-photo-813961_0,0.8449134826660156,0.8184193483552558,0.6926478926478926,0.9698214266812037,0.7079057979972803
484,pexels-photo-818556_0,0.9832496643066406,0.9719849174094183,0.9454967479271138,0.960882508767061,0.9833468881917818
485,pexels-photo-819150_0,0.9931602478027344,0.9808376705960307,0.9623959229043015,0.9903742392195796,0.9714830104795174
486,pexels-photo-819482_0,0.9957427978515625,0.9957243017508908,0.9914850110252321,0.9935469565948727,0.9979112111135856
487,pexels-photo-821382_0,0.9884452819824219,0.9877840737230545,0.9758630032193287,0.9790539082049519,0.9966713327690605
488,pexels-photo-821419_0,0.9931144714355469,0.9947698896316322,0.9895942027314497,0.9928854852330438,0.9966614604804013
489,pexels-photo-824113_0,0.9800224304199219,0.9820575105266944,0.964747537982054,0.9671563632437393,0.9974250121789965
490,pexels-photo-825706_0,0.9966583251953125,0.9895545168367834,0.9793249940995987,0.9856057007125891,0.993535102001724
491,pexels-photo-825860_wyhja5jIzr_0,0.9768180847167969,0.8561214101380307,0.7484373059568655,0.9599150517653305,0.7725835398683873
492,pexels-photo-825996_0,0.9903984069824219,0.9927622706398935,0.9856285578883058,0.9960992048379093,0.9894476192659761
493,pexels-photo-833052_0,0.9697952270507812,0.9351004885085734,0.8781114822739797,0.9816213797731926,0.892789507457781
494,pexels-photo-833169_0,0.9904403686523438,0.9812166456796786,0.9631259104486397,0.9787078156072908,0.9837383711318515
495,pexels-photo-833185_KHjpHKhX3f_0,0.9881477355957031,0.9809935707250826,0.9626961543541164,0.9845167786058961,0.9774954893451017
496,pexels-photo-835907_0,0.9885292053222656,0.9898148932206547,0.9798351674143816,0.9963178638155114,0.9833962619715845
497,pexels-photo-835942_0,0.9962158203125,0.9947503228128108,0.9895554760049696,0.9918319966230477,0.9976858732113286
498,pexels-photo-835969_o4Lyl8nM5g_0,0.9949493408203125,0.9902535261034716,0.9806952058789222,0.9837935876433419,0.9967988618175351
499,pexels-photo-835986_0,0.9830207824707031,0.9721588030349468,0.9458258784581492,0.9925029056030243,0.9526319660676196
500,pexels-photo-838574_0,0.9955711364746094,0.9976649564467113,0.9953407923462181,0.9960683046722516,0.9992667351584376
501,pexels-photo-839604_0,0.9934463500976562,0.9953447537705327,0.9907326493402812,0.9952746347596133,0.9954148826621864
502,pexels-photo-840266_nUmtBFybka_0,0.9801101684570312,0.9579169962388416,0.9192329140591115,0.9513594972425292,0.9645655212769416
503,pexels-photo-840667_0,0.9963188171386719,0.9630904570663607,0.9288085577277757,0.9886140557518649,0.9388516032811335
504,pexels-photo-848203_0,0.8903846740722656,0.8635130834596001,0.7598090843740074,0.7837201682990758,0.9613956784312896
505,pexels-photo-848305_0,0.9741249084472656,0.9751360862154285,0.9514786042319413,0.9781731002581281,0.9721178723342054
506,pexels-photo-848607_0,0.96435546875,0.9038683127572017,0.8245982880312359,0.8665325285043595,0.9445662925213951
507,pexels-photo-848699_0,0.9790611267089844,0.9569527334896597,0.9174586466165413,0.968628447139886,0.9455551422726427
508,pexels-photo-852485_0,0.9937477111816406,0.9894629918931255,0.9791457254462865,0.9916752577319587,0.9872605744929247
509,pexels-photo-852793_0,0.9518203735351562,0.954904775166563,0.9137012135126271,0.9310820220025066,0.9799786008471719
510,pexels-photo-852854_0,0.9774169921875,0.9506181078060093,0.9058838492233828,0.9176423222481681,0.9860522262792669
511,pexels-photo-852858_0,0.9923477172851562,0.9773492016892119,0.9557017931278156,0.9830546974377612,0.9717095513943149
512,pexels-photo-852943_0,0.9968452453613281,0.9703701049765325,0.9424455424872991,0.9507160909856782,0.9908538816126435
513,pexels-photo-853169_0,0.9988899230957031,0.9965928649205587,0.9932088681446908,0.9977259939984996,0.9954623067387084
514,pexels-photo-855248_0,0.9991111755371094,0.9952618200305032,0.990568329015544,0.9947560975609756,0.9957680569684639
515,pexels-photo-859194_0,0.9932441711425781,0.986881772997637,0.9741032652404696,0.9969171829636946,0.9770463912233613
516,pexels-photo-859209_0,0.9763679504394531,0.9555700587378884,0.9149202076523746,0.9941057092547826,0.9199105207197006
517,pexels-photo-860481_0,0.9956779479980469,0.9569217900460059,0.917401764234162,0.9657712970069071,0.9482329892246252
518,pexels-photo-860491_0,0.9927902221679688,0.7559400826446281,0.6076396097155906,0.8768723786698622,0.6643213799364502
519,pexels-photo-860645_0,0.9944038391113281,0.995733641992363,0.9915035329549403,0.9956902067072249,0.9957770810672468
520,pexels-photo-863075_0,0.9663352966308594,0.9798952502671141,0.9605829700564568,0.960861931079469,0.9996978543006954
521,pexels-photo-864078_0,0.9705581665039062,0.9776941573605235,0.9563617036915578,0.9892619647797124,0.966393756391871
522,pexels-photo-866019_0,0.9782752990722656,0.9848164510220567,0.9700870862353325,0.9897695605573419,0.9799126683892464
523,pexels-photo-866821_0,0.9943313598632812,0.9875951649525845,0.9754943188377116,0.9916846887625945,0.9835392314982625
524,pexels-photo-867852_0,0.998748779296875,0.9941501694310683,0.9883683818575126,0.9902998862990335,0.9980305092028934
525,pexels-photo-868866_0,0.9916572570800781,0.9846851956891661,0.9698324022346368,0.9776949605072867,0.99177610698114
526,pexels-photo-873513_0,0.9959678649902344,0.9946476405564023,0.9893522715825527,0.9973698107076123,0.991940289462787
527,pexels-photo-874283_0,0.9347953796386719,0.7774435894431208,0.6359163329641305,0.6998195072783104,0.8744361783140999
528,pexels-photo-875722_0,0.9927330017089844,0.9899958512979136,0.9801898859228602,0.9887133656407997,0.991281668366864
529,pexels-photo-878119_0,0.9851875305175781,0.9647298193345626,0.9318628483189444,0.9454503373747085,0.9848119575699132
530,pexels-photo-879471_0,0.9251670837402344,0.9251513798747754,0.8607271410619582,0.9282717221524609,0.9220519450887934
531,pexels-photo-879651_0,0.990142822265625,0.9871444065233183,0.9746151503541501,0.9913960227840511,0.9829291007807237
532,pexels-photo-880470_0,0.9879264831542969,0.9631912542885387,0.9289960740325295,0.9584095169764159,0.9680209453457385
533,pexels-photo-881638_0,0.9968948364257812,0.9939137456633568,0.987901128138052,0.9902266056822753,0.9976284466325444
534,pexels-photo-883090_0,0.9781455993652344,0.9306021586132546,0.8702113681158107,0.8867445403758253,0.9790238307633491
535,pexels-photo-884417_0,0.9934272766113281,0.9960266122430155,0.9920846751409185,0.994845099619947,0.9972109346139638
536,pexels-photo-884421_0,0.9966659545898438,0.9924269993934667,0.9849678373636958,0.9888284554951222,0.9960518305939647
537,pexels-photo-9058_0,0.9601173400878906,0.7891244276810747,0.6516973714894893,0.9846479085921377,0.65838718362951
538,pexels-photo-91626_0,0.9955940246582031,0.9753852055495174,0.9519530762510919,0.959175119456786,0.9921526121829612
539,pexels-photo-91950_0,0.9881591796875,0.9875648000512792,0.9754350699198316,0.9824325078312437,0.9927509967379485
540,pexels-photo-93140_0,0.99737548828125,0.9959253775540421,0.9918838254550603,0.9941825405271186,0.9976743358211612
541,photographer-ocean-woman-with-camera-center-591670_0,0.9547157287597656,0.9206287651357623,0.8529306094131348,0.9632718165409747,0.8816011883419557
542,plank-fitness-muscular-exercising-163437_0,0.9921302795410156,0.9857607277696868,0.9719212761324042,0.9749866877841646,0.9967755443886097
543,portrait-child-hands-57449_0,0.9948539733886719,0.9969498477184906,0.9939182457136931,0.9945773783744767,0.9993336627245488
544,portrait-of-a-girl-girl-hair-makeup-159072_0,0.9952392578125,0.9908101500714276,0.9817876687340387,0.982863403944485,0.9988864473215346
545,portrait-studio-female-underwear-104840_0,0.978668212890625,0.970477678759978,0.9426485067279291,0.9438682248557169,0.9986310002390317
546,portrait-sunset-beauty-young-women_0,0.9802360534667969,0.9823477102448697,0.9653078169570516,0.9903684315382343,0.97445586048398
547,pylon-flight-girl-model-163497_0,0.9698982238769531,0.9699338934293499,0.9416229572473793,0.9708845986620798,0.9689850482657816
548,review-viewing-platform-view-sky-160407_0,0.990264892578125,0.9867048710601719,0.9737586245899785,0.9882081624560415,0.9852061464196169
549,smile-color-laugh-black-157907_0,0.9893264770507812,0.9941889444564441,0.9884450354536707,0.9899331218489307,0.9984815174813214
550,soccer-football-soccer-player-goal-keeper-159636_0,0.9776153564453125,0.9726940222803376,0.9468396401619814,0.9509316883211413,0.995475759596152
551,softball-player-female-youth-163375_0,0.9891548156738281,0.9928739901895173,0.9858488218136205,0.9877466137365597,0.9980548766660787
552,soldier-military-uniform-american_0,0.9811477661132812,0.9789109840402834,0.9586930901613995,0.9855559374462967,0.9723550356052899
553,sunglasses-white-dress-fashion-model-157887_0,0.9757919311523438,0.9821492866465638,0.9649246925521625,0.9814425455363166,0.9828570463450885
554,tea-summer-pretty-young-woman-vintage-37832_0,0.8934974670410156,0.8132770647601341,0.6853133453561767,0.7235630132095681,0.9283871066253379
555,tourist-girl-backpack-vacation-163259_0,0.990325927734375,0.9941403722804488,0.9883490149955896,0.9889760304515323,0.9993589326693486
556,tulips-yellow-blonde-pretty-young-woman-37606_0,0.98577880859375,0.988636294358993,0.9775279544290063,0.980340831464342,0.9970733446874442
557,vintage-woman-on-bed-retro-bedroom-37738_0,0.9334907531738281,0.873355657410165,0.7751831029502785,0.9751496374637059,0.7908050513022888
558,water-splashing-childhood-child-160976_0,0.9884300231933594,0.9801641542134004,0.9610999243288999,0.9783150776140058,0.9820202337893799
559,wedding-dresses-character-fashion-individuality-157997_0,0.9007530212402344,0.9189413175891453,0.850038330518586,0.9570392098329591,0.8837605096152118
560,wildernessculture-rei1440project-welltravelled-awesomeearth_0,0.9975776672363281,0.9465623159134898,0.8985460936251798,0.9174551386623164,0.977576916391448
561,woman-poses-e-learning-female-159750_0,0.9880409240722656,0.9912980239436189,0.9827461901276286,0.9968347187254021,0.9858224940927058
562,woman-pregnant-pier-belly-54634_0,0.9972000122070312,0.9974258620205931,0.9948649423880117,0.9973768928103016,0.9974748360397012
563,women-modeling-style-skin_0,0.9811134338378906,0.9362797462000798,0.8801935874168179,0.8883407414643677,0.9896879166326559
564,women-sexy-outdoors-girl-48843_0,0.9928169250488281,0.9925277481259847,0.9851663371172434,0.9909822815303179,0.9940780426539908
565,young-girl-ballerina-dance-591679_0,0.9944877624511719,0.9887872368492523,0.977823137603978,0.9813323065075087,0.9963563006286554
566,young-woman-pretty-shooting-157717_0,0.9683837890625,0.9736405213375654,0.9486349973660562,0.9636977202470519,0.9837906278721503
